TransactionID,CustomerID,Product,PurchaseDate,Amount
2822,2289,Course,2024-04-27 13:00:00,1791.27
2823,2414,Course,2024-04-27 14:00:00,186.19
2824,2721,Course,2024-04-27 15:00:00,1331.73
2825,2638,Subscription,2024-04-27 16:00:00,1615.7
2826,2235,Course,2024-04-27 17:00:00,3122.51
2827,2416,Course,2024-04-27 18:00:00,945.67
2828,2938,Service,2024-04-27 19:00:00,2123.97
2829,2499,Course,2024-04-27 20:00:00,2464.13
2830,2974,Service,2024-04-27 21:00:00,2350.26
2831,2634,Service,2024-04-27 22:00:00,4872.31
2832,2650,Service,2024-04-27 23:00:00,322.97
2833,2115,Subscription,2024-04-28 00:00:00,4759.74
2834,2932,Subscription,2024-04-28 01:00:00,2951.49
2835,2674,Service,2024-04-28 02:00:00,3999.07
2836,2713,Subscription,2024-04-28 03:00:00,2208.92
2837,2234,Course,2024-04-28 04:00:00,2323.81
2838,2540,Subscription,2024-04-28 05:00:00,4408.7
2839,2011,Course,2024-04-28 06:00:00,4490.08
2840,2206,Course,2024-04-28 07:00:00,1269.58
2841,2679,Subscription,2024-04-28 08:00:00,1076.29
2842,2247,Subscription,2024-04-28 09:00:00,2531.55
2843,2559,Service,2024-04-28 10:00:00,4511.36
2844,2758,Subscription,2024-04-28 11:00:00,1679.54
2845,2127,Subscription,2024-04-28 12:00:00,3294.87
2846,2147,Subscription,2024-04-28 13:00:00,3569.94
2847,2118,Course,2024-04-28 14:00:00,3915.51
2848,2911,Course,2024-04-28 15:00:00,2863.23
2849,2382,Course,2024-04-28 16:00:00,2072.03
2850,2412,Service,2024-04-28 17:00:00,4838.38
2851,2664,Service,2024-04-28 18:00:00,3095.52
2852,2584,Service,2024-04-28 19:00:00,3669.97
2853,2363,Course,2024-04-28 20:00:00,1790.42
2854,2509,Subscription,2024-04-28 21:00:00,3382.75
2855,2137,Service,2024-04-28 22:00:00,1363.21
2856,2175,Service,2024-04-28 23:00:00,1300.97
2857,2289,Course,2024-04-29 00:00:00,3602.14
2858,2958,Service,2024-04-29 01:00:00,2654.83
2859,2481,Subscription,2024-04-29 02:00:00,3448.06
2860,2019,Course,2024-04-29 03:00:00,1420.25
2861,2195,Course,2024-04-29 04:00:00,3033.74
2862,2330,Subscription,2024-04-29 05:00:00,2275.27
2863,2936,Subscription,2024-04-29 06:00:00,3025.11
2864,2175,Subscription,2024-04-29 07:00:00,1525.31
2865,2449,Service,2024-04-29 08:00:00,3605.71
2866,2925,Subscription,2024-04-29 09:00:00,4049.05
2867,2946,Course,2024-04-29 10:00:00,1373.59
2868,2354,Subscription,2024-04-29 11:00:00,1573.04
2869,2499,Course,2024-04-29 12:00:00,3339.66
2870,2141,Course,2024-04-29 13:00:00,3508.37
2871,2758,Service,2024-04-29 14:00:00,3550.09
2872,2897,Subscription,2024-04-29 15:00:00,3445.22
2873,2930,Service,2024-04-29 16:00:00,2024.76
2874,2093,Subscription,2024-04-29 17:00:00,2034.78
2875,2944,Subscription,2024-04-29 18:00:00,1348.61
2876,2239,Subscription,2024-04-29 19:00:00,868.49
2877,2205,Subscription,2024-04-29 20:00:00,3493.63
2878,2560,Subscription,2024-04-29 21:00:00,556.63
2879,2433,Course,2024-04-29 22:00:00,4695.18
2880,2245,Course,2024-04-29 23:00:00,4150.76
2881,2832,Subscription,2024-04-30 00:00:00,4301.78
2882,2317,Course,2024-04-30 01:00:00,4542.68
2883,2925,Service,2024-04-30 02:00:00,2102.16
2884,2295,Service,2024-04-30 03:00:00,4248.83
2885,2640,Service,2024-04-30 04:00:00,874.5
2886,2856,Subscription,2024-04-30 05:00:00,206.04
2887,2282,Subscription,2024-04-30 06:00:00,3945.97
2888,2017,Course,2024-04-30 07:00:00,466.5
2889,2071,Course,2024-04-30 08:00:00,4943.77
2890,2269,Course,2024-04-30 09:00:00,3406.5
2891,2325,Service,2024-04-30 10:00:00,3791.9
2892,2794,Service,2024-04-30 11:00:00,1304.44
2893,2305,Service,2024-04-30 12:00:00,3401.94
2894,2451,Service,2024-04-30 13:00:00,311.78
2895,2007,Course,2024-04-30 14:00:00,4205.35
2896,2314,Subscription,2024-04-30 15:00:00,931.16
2897,2817,Subscription,2024-04-30 16:00:00,3517.05
2898,2103,Service,2024-04-30 17:00:00,1199.95
2899,2821,Subscription,2024-04-30 18:00:00,435.42
2900,2193,Subscription,2024-04-30 19:00:00,2459.32
2901,2753,Subscription,2024-04-30 20:00:00,929.5
2902,2574,Service,2024-04-30 21:00:00,3674.28
2903,2529,Course,2024-04-30 22:00:00,1264.07
2904,2171,Course,2024-04-30 23:00:00,1778.12
2905,2537,Subscription,2024-05-01 00:00:00,2880.45
2906,2251,Course,2024-05-01 01:00:00,1496.34
2907,2765,Course,2024-05-01 02:00:00,1952.14
2908,2387,Service,2024-05-01 03:00:00,4096.55
2909,2207,Service,2024-05-01 04:00:00,978.13
2910,2541,Subscription,2024-05-01 05:00:00,502.79
2911,2629,Subscription,2024-05-01 06:00:00,1708.95
2912,2416,Subscription,2024-05-01 07:00:00,2179.45
2913,2794,Service,2024-05-01 08:00:00,2759.03
2914,2380,Course,2024-05-01 09:00:00,1924.88
2915,2144,Service,2024-05-01 10:00:00,3970.57
2916,2025,Service,2024-05-01 11:00:00,292.67
2917,2822,Course,2024-05-01 12:00:00,2215.66
2918,2668,Course,2024-05-01 13:00:00,1973.05
2919,2073,Subscription,2024-05-01 14:00:00,3273.13
2920,2632,Course,2024-05-01 15:00:00,4834.75
2921,2824,Course,2024-05-01 16:00:00,2600.84
2922,2833,Course,2024-05-01 17:00:00,4935.7
2923,2093,Course,2024-05-01 18:00:00,1581.02
2924,2505,Subscription,2024-05-01 19:00:00,251.25
2925,2598,Subscription,2024-05-01 20:00:00,911.75
2926,2336,Course,2024-05-01 21:00:00,2036.11
2927,2425,Course,2024-05-01 22:00:00,1650.04
2928,2499,Subscription,2024-05-01 23:00:00,575.57
2929,2364,Subscription,2024-05-02 00:00:00,2220.03
2930,2947,Course,2024-05-02 01:00:00,1756.77
2931,2630,Service,2024-05-02 02:00:00,700.83
2932,2745,Subscription,2024-05-02 03:00:00,1550.97
2933,2199,Subscription,2024-05-02 04:00:00,4443.54
2934,2718,Subscription,2024-05-02 05:00:00,1580.04
2935,2413,Course,2024-05-02 06:00:00,3598.38
2936,2339,Course,2024-05-02 07:00:00,3099.03
2937,2659,Subscription,2024-05-02 08:00:00,2193.19
2938,2962,Course,2024-05-02 09:00:00,1271.23
2939,2937,Course,2024-05-02 10:00:00,1908.17
2940,2429,Subscription,2024-05-02 11:00:00,3001.33
2941,2783,Course,2024-05-02 12:00:00,1818.69
2942,2899,Service,2024-05-02 13:00:00,1152.99
2943,2139,Course,2024-05-02 14:00:00,670.67
2944,2693,Course,2024-05-02 15:00:00,4410.86
2945,2942,Subscription,2024-05-02 16:00:00,2257.53
2946,2542,Subscription,2024-05-02 17:00:00,3163.52
2947,2057,Service,2024-05-02 18:00:00,2503.01
2948,2232,Course,2024-05-02 19:00:00,4375.58
2949,2658,Service,2024-05-02 20:00:00,2779.98
2950,2435,Service,2024-05-02 21:00:00,2455.83
2951,2384,Subscription,2024-05-02 22:00:00,4630.54
2952,2560,Course,2024-05-02 23:00:00,3626.48
2953,2194,Subscription,2024-05-03 00:00:00,646.59
2954,2736,Service,2024-05-03 01:00:00,970.75
2955,2648,Service,2024-05-03 02:00:00,3956.9
2956,2534,Subscription,2024-05-03 03:00:00,4195.67
2957,2518,Subscription,2024-05-03 04:00:00,2771.44
2958,2716,Subscription,2024-05-03 05:00:00,2816.83
2959,2751,Subscription,2024-05-03 06:00:00,3196.47
2960,2185,Subscription,2024-05-03 07:00:00,2251.67
2961,2872,Service,2024-05-03 08:00:00,3432.98
2962,2292,Subscription,2024-05-03 09:00:00,631.56
2963,2335,Course,2024-05-03 10:00:00,4810.27
2964,2732,Service,2024-05-03 11:00:00,3775.76
2965,2116,Service,2024-05-03 12:00:00,3192.75
2966,2825,Course,2024-05-03 13:00:00,1649.98
2967,2049,Course,2024-05-03 14:00:00,888.68
2968,2685,Service,2024-05-03 15:00:00,2105.78
2969,2082,Subscription,2024-05-03 16:00:00,3341.73
2970,2834,Service,2024-05-03 17:00:00,3205.18
2971,2333,Service,2024-05-03 18:00:00,1974.94
2972,2557,Course,2024-05-03 19:00:00,3105.1
2973,2335,Service,2024-05-03 20:00:00,4087.37
2974,2532,Subscription,2024-05-03 21:00:00,228.8
2975,2960,Course,2024-05-03 22:00:00,2308.04
2976,2221,Service,2024-05-03 23:00:00,3816.92
2977,2635,Service,2024-05-04 00:00:00,2776.11
2978,2746,Subscription,2024-05-04 01:00:00,3292.23
2979,2733,Service,2024-05-04 02:00:00,2631.71
2980,2323,Service,2024-05-04 03:00:00,4960.19
2981,2851,Service,2024-05-04 04:00:00,367.65
2982,2003,Service,2024-05-04 05:00:00,2506.12
2983,2694,Subscription,2024-05-04 06:00:00,547.94
2984,2206,Service,2024-05-04 07:00:00,882.95
2985,2832,Service,2024-05-04 08:00:00,1976.89
2986,2040,Service,2024-05-04 09:00:00,862.15
2987,2059,Course,2024-05-04 10:00:00,4822.07
2988,2951,Subscription,2024-05-04 11:00:00,4739.27
2989,2574,Course,2024-05-04 12:00:00,1746.94
2990,2644,Course,2024-05-04 13:00:00,3234.76
2991,2507,Subscription,2024-05-04 14:00:00,2715.39
2992,2572,Course,2024-05-04 15:00:00,4096.38
2993,2884,Course,2024-05-04 16:00:00,3174.48
2994,2843,Course,2024-05-04 17:00:00,101.24
2995,2122,Subscription,2024-05-04 18:00:00,3839.55
2996,2479,Service,2024-05-04 19:00:00,3759.56
2997,2619,Subscription,2024-05-04 20:00:00,2597.64
2998,2096,Subscription,2024-05-04 21:00:00,4524.3
2999,2859,Subscription,2024-05-04 22:00:00,4551.39
3000,2414,Course,2024-05-04 23:00:00,2667.17
3001,2235,Service,2024-05-05 00:00:00,3079.14
3002,2898,Subscription,2024-05-05 01:00:00,4982.96
3003,2062,Subscription,2024-05-05 02:00:00,1564.22
3004,2256,Service,2024-05-05 03:00:00,1690.62
3005,2561,Service,2024-05-05 04:00:00,995.59
3006,2905,Service,2024-05-05 05:00:00,4489.75
3007,2348,Course,2024-05-05 06:00:00,3747.99
3008,2671,Service,2024-05-05 07:00:00,617.65
3009,2124,Course,2024-05-05 08:00:00,4910.66
3010,2482,Subscription,2024-05-05 09:00:00,3681.71
3011,2317,Course,2024-05-05 10:00:00,4267.56
3012,2504,Service,2024-05-05 11:00:00,335.94
3013,2719,Course,2024-05-05 12:00:00,2574.31
3014,2048,Service,2024-05-05 13:00:00,3523.13
3015,2409,Course,2024-05-05 14:00:00,2760.44
3016,2932,Subscription,2024-05-05 15:00:00,3366.57
3017,2136,Course,2024-05-05 16:00:00,4107.58
3018,2201,Subscription,2024-05-05 17:00:00,1934.25
3019,2250,Service,2024-05-05 18:00:00,4258.48
3020,2314,Subscription,2024-05-05 19:00:00,898.29
3021,2869,Service,2024-05-05 20:00:00,1427.34
3022,2368,Service,2024-05-05 21:00:00,312.39
3023,2429,Subscription,2024-05-05 22:00:00,1885.69
3024,2830,Subscription,2024-05-05 23:00:00,1961.56
3025,2807,Course,2024-05-06 00:00:00,4045.83
3026,2480,Course,2024-05-06 01:00:00,3300.34
3027,2314,Subscription,2024-05-06 02:00:00,2239.94
3028,2500,Subscription,2024-05-06 03:00:00,3295.36
3029,2721,Subscription,2024-05-06 04:00:00,358.64
3030,2355,Subscription,2024-05-06 05:00:00,983.33
3031,2485,Service,2024-05-06 06:00:00,3172.04
3032,2211,Subscription,2024-05-06 07:00:00,3242.7
3033,2704,Subscription,2024-05-06 08:00:00,3893.26
3034,2044,Subscription,2024-05-06 09:00:00,2074.7
3035,2541,Subscription,2024-05-06 10:00:00,3640.52
3036,2571,Service,2024-05-06 11:00:00,3451.5
3037,2583,Course,2024-05-06 12:00:00,4820.63
3038,2092,Course,2024-05-06 13:00:00,1154.14
3039,2265,Course,2024-05-06 14:00:00,2803.23
3040,2895,Course,2024-05-06 15:00:00,3048.65
3041,2220,Course,2024-05-06 16:00:00,4993.37
3042,2902,Service,2024-05-06 17:00:00,1085.8
3043,2925,Course,2024-05-06 18:00:00,2663.77
3044,2442,Service,2024-05-06 19:00:00,1796.31
3045,2401,Service,2024-05-06 20:00:00,2676.88
3046,2400,Course,2024-05-06 21:00:00,1237.43
3047,2727,Course,2024-05-06 22:00:00,333.3
3048,2991,Course,2024-05-06 23:00:00,2905.57
3049,2899,Subscription,2024-05-07 00:00:00,1745.69
3050,2789,Service,2024-05-07 01:00:00,991.51
3051,2576,Course,2024-05-07 02:00:00,1687.28
3052,2858,Subscription,2024-05-07 03:00:00,341.47
3053,2804,Service,2024-05-07 04:00:00,4757.17
3054,2490,Subscription,2024-05-07 05:00:00,2947.62
3055,2485,Subscription,2024-05-07 06:00:00,4092.37
3056,2757,Course,2024-05-07 07:00:00,2173.28
3057,2470,Service,2024-05-07 08:00:00,4526.24
3058,2574,Subscription,2024-05-07 09:00:00,2468.26
3059,2938,Service,2024-05-07 10:00:00,2912.33
3060,2844,Course,2024-05-07 11:00:00,2509.79
3061,2682,Service,2024-05-07 12:00:00,3693.06
3062,2445,Subscription,2024-05-07 13:00:00,2876.61
3063,2269,Subscription,2024-05-07 14:00:00,1430.83
3064,2267,Service,2024-05-07 15:00:00,813.14
3065,2054,Subscription,2024-05-07 16:00:00,3070.01
3066,2528,Subscription,2024-05-07 17:00:00,2496.98
3067,2520,Subscription,2024-05-07 18:00:00,570.28
3068,2616,Course,2024-05-07 19:00:00,2038.53
3069,2059,Course,2024-05-07 20:00:00,2622.4
3070,2825,Subscription,2024-05-07 21:00:00,4151.78
3071,2040,Service,2024-05-07 22:00:00,472.9
3072,2237,Course,2024-05-07 23:00:00,1807.63
3073,2955,Service,2024-05-08 00:00:00,4131.02
3074,2386,Subscription,2024-05-08 01:00:00,3277.28
3075,2606,Subscription,2024-05-08 02:00:00,1520.8
3076,2734,Service,2024-05-08 03:00:00,4242.14
3077,2716,Course,2024-05-08 04:00:00,2517.14
3078,2650,Service,2024-05-08 05:00:00,2541.92
3079,2300,Service,2024-05-08 06:00:00,4885.28
3080,2395,Subscription,2024-05-08 07:00:00,4740.87
3081,2207,Course,2024-05-08 08:00:00,1856.81
3082,2336,Service,2024-05-08 09:00:00,788.84
3083,2593,Course,2024-05-08 10:00:00,1695.77
3084,2730,Subscription,2024-05-08 11:00:00,249.37
3085,2514,Course,2024-05-08 12:00:00,201.76
3086,2178,Subscription,2024-05-08 13:00:00,2038.06
3087,2396,Course,2024-05-08 14:00:00,4711.0
3088,2371,Service,2024-05-08 15:00:00,4369.65
3089,2858,Subscription,2024-05-08 16:00:00,2606.07
3090,2791,Service,2024-05-08 17:00:00,2869.61
3091,2658,Subscription,2024-05-08 18:00:00,129.07
3092,2318,Course,2024-05-08 19:00:00,1155.96
3093,2736,Course,2024-05-08 20:00:00,221.39
3094,2369,Subscription,2024-05-08 21:00:00,3797.24
3095,2384,Subscription,2024-05-08 22:00:00,813.66
3096,2062,Subscription,2024-05-08 23:00:00,4358.33
3097,2806,Course,2024-05-09 00:00:00,3252.29
3098,2505,Subscription,2024-05-09 01:00:00,1224.15
3099,2239,Subscription,2024-05-09 02:00:00,872.83
3100,2195,Service,2024-05-09 03:00:00,3175.36
3101,2678,Subscription,2024-05-09 04:00:00,4514.1
3102,2963,Service,2024-05-09 05:00:00,3619.97
3103,2222,Service,2024-05-09 06:00:00,1807.88
3104,2061,Service,2024-05-09 07:00:00,2978.18
3105,2129,Course,2024-05-09 08:00:00,1622.73
3106,2990,Service,2024-05-09 09:00:00,4995.83
3107,2685,Subscription,2024-05-09 10:00:00,3769.31
3108,2992,Course,2024-05-09 11:00:00,3110.47
3109,2156,Course,2024-05-09 12:00:00,2173.97
3110,2917,Course,2024-05-09 13:00:00,3128.95
3111,2378,Course,2024-05-09 14:00:00,1773.92
3112,2622,Course,2024-05-09 15:00:00,241.44
3113,2781,Course,2024-05-09 16:00:00,2035.93
3114,2923,Course,2024-05-09 17:00:00,4659.36
3115,2868,Service,2024-05-09 18:00:00,3168.88
3116,2903,Subscription,2024-05-09 19:00:00,511.38
3117,2790,Subscription,2024-05-09 20:00:00,4436.47
3118,2586,Service,2024-05-09 21:00:00,1417.49
3119,2999,Service,2024-05-09 22:00:00,1294.47
3120,2437,Course,2024-05-09 23:00:00,1555.75
3121,2975,Course,2024-05-10 00:00:00,2928.29
3122,2207,Service,2024-05-10 01:00:00,2768.97
3123,2388,Course,2024-05-10 02:00:00,2507.93
3124,2480,Subscription,2024-05-10 03:00:00,3615.93
3125,2791,Subscription,2024-05-10 04:00:00,1651.03
3126,2887,Course,2024-05-10 05:00:00,3932.12
3127,2838,Course,2024-05-10 06:00:00,959.08
3128,2984,Course,2024-05-10 07:00:00,3934.84
3129,2340,Subscription,2024-05-10 08:00:00,3352.67
3130,2869,Course,2024-05-10 09:00:00,3447.72
3131,2340,Service,2024-05-10 10:00:00,2459.61
3132,2204,Course,2024-05-10 11:00:00,3368.31
3133,2161,Service,2024-05-10 12:00:00,491.01
3134,2540,Course,2024-05-10 13:00:00,4272.6
3135,2392,Course,2024-05-10 14:00:00,372.18
3136,2769,Subscription,2024-05-10 15:00:00,828.83
3137,2677,Service,2024-05-10 16:00:00,2926.27
3138,2575,Service,2024-05-10 17:00:00,3723.12
3139,2534,Service,2024-05-10 18:00:00,473.63
3140,2070,Subscription,2024-05-10 19:00:00,4611.75
3141,2893,Service,2024-05-10 20:00:00,4870.68
3142,2405,Subscription,2024-05-10 21:00:00,3069.16
3143,2608,Course,2024-05-10 22:00:00,2458.09
3144,2675,Course,2024-05-10 23:00:00,3732.84
3145,2591,Service,2024-05-11 00:00:00,1708.95
3146,2517,Course,2024-05-11 01:00:00,2517.0
3147,2828,Course,2024-05-11 02:00:00,4589.14
3148,2120,Service,2024-05-11 03:00:00,4782.71
3149,2814,Course,2024-05-11 04:00:00,4642.64
3150,2690,Service,2024-05-11 05:00:00,1386.0
3151,2688,Service,2024-05-11 06:00:00,1239.1
3152,2902,Course,2024-05-11 07:00:00,1558.56
3153,2217,Course,2024-05-11 08:00:00,2262.42
3154,2056,Course,2024-05-11 09:00:00,1639.42
3155,2366,Course,2024-05-11 10:00:00,1933.64
3156,2699,Course,2024-05-11 11:00:00,3141.12
3157,2504,Subscription,2024-05-11 12:00:00,3836.38
3158,2744,Course,2024-05-11 13:00:00,3704.24
3159,2767,Subscription,2024-05-11 14:00:00,4090.68
3160,2925,Service,2024-05-11 15:00:00,257.7
3161,2455,Course,2024-05-11 16:00:00,333.9
3162,2104,Course,2024-05-11 17:00:00,3967.98
3163,2077,Course,2024-05-11 18:00:00,2712.09
3164,2230,Service,2024-05-11 19:00:00,2932.89
3165,2914,Subscription,2024-05-11 20:00:00,357.68
3166,2258,Subscription,2024-05-11 21:00:00,1351.04
3167,2264,Course,2024-05-11 22:00:00,3227.94
3168,2331,Course,2024-05-11 23:00:00,4309.99
3169,2993,Course,2024-05-12 00:00:00,4593.22
3170,2182,Course,2024-05-12 01:00:00,2552.06
3171,2893,Service,2024-05-12 02:00:00,2772.82
3172,2768,Course,2024-05-12 03:00:00,4181.94
3173,2550,Service,2024-05-12 04:00:00,2734.36
3174,2688,Course,2024-05-12 05:00:00,2632.61
3175,2027,Subscription,2024-05-12 06:00:00,4534.91
3176,2276,Subscription,2024-05-12 07:00:00,3970.67
3177,2652,Course,2024-05-12 08:00:00,4554.46
3178,2299,Course,2024-05-12 09:00:00,1169.41
3179,2957,Service,2024-05-12 10:00:00,2669.44
3180,2799,Course,2024-05-12 11:00:00,4228.11
3181,2091,Course,2024-05-12 12:00:00,644.62
3182,2480,Course,2024-05-12 13:00:00,3993.84
3183,2573,Subscription,2024-05-12 14:00:00,996.57
3184,2458,Service,2024-05-12 15:00:00,4059.78
3185,2451,Subscription,2024-05-12 16:00:00,3098.8
3186,2365,Service,2024-05-12 17:00:00,1046.86
3187,2859,Subscription,2024-05-12 18:00:00,2419.44
3188,2675,Course,2024-05-12 19:00:00,3441.34
3189,2351,Subscription,2024-05-12 20:00:00,3205.88
3190,2655,Subscription,2024-05-12 21:00:00,2193.51
3191,2400,Service,2024-05-12 22:00:00,4506.9
3192,2253,Service,2024-05-12 23:00:00,2644.39
3193,2781,Subscription,2024-05-13 00:00:00,2578.75
3194,2881,Service,2024-05-13 01:00:00,405.03
3195,2803,Service,2024-05-13 02:00:00,4618.39
3196,2459,Service,2024-05-13 03:00:00,967.87
3197,2699,Service,2024-05-13 04:00:00,2688.89
3198,2917,Service,2024-05-13 05:00:00,4037.48
3199,2499,Subscription,2024-05-13 06:00:00,1155.72
3200,2950,Service,2024-05-13 07:00:00,2684.13
3201,2971,Course,2024-05-13 08:00:00,1279.36
3202,2926,Subscription,2024-05-13 09:00:00,3822.51
3203,2508,Subscription,2024-05-13 10:00:00,2865.27
3204,2304,Subscription,2024-05-13 11:00:00,4294.28
3205,2501,Service,2024-05-13 12:00:00,4483.33
3206,2803,Course,2024-05-13 13:00:00,3278.79
3207,2598,Service,2024-05-13 14:00:00,3654.42
3208,2166,Subscription,2024-05-13 15:00:00,2791.18
3209,2415,Subscription,2024-05-13 16:00:00,1983.7
3210,2462,Subscription,2024-05-13 17:00:00,3275.78
3211,2920,Subscription,2024-05-13 18:00:00,4550.61
3212,2114,Service,2024-05-13 19:00:00,2141.73
3213,2433,Course,2024-05-13 20:00:00,1640.61
3214,2992,Course,2024-05-13 21:00:00,2003.34
3215,2356,Subscription,2024-05-13 22:00:00,2233.45
3216,2928,Course,2024-05-13 23:00:00,460.45
3217,2695,Subscription,2024-05-14 00:00:00,2542.37
3218,2207,Subscription,2024-05-14 01:00:00,2522.14
3219,2768,Course,2024-05-14 02:00:00,2983.37
3220,2235,Subscription,2024-05-14 03:00:00,1877.82
3221,2442,Course,2024-05-14 04:00:00,3104.23
3222,2355,Subscription,2024-05-14 05:00:00,4403.26
3223,2515,Course,2024-05-14 06:00:00,4781.81
3224,2208,Subscription,2024-05-14 07:00:00,2959.7
3225,2709,Course,2024-05-14 08:00:00,308.7
3226,2853,Subscription,2024-05-14 09:00:00,4849.26
3227,2125,Subscription,2024-05-14 10:00:00,3558.72
3228,2138,Subscription,2024-05-14 11:00:00,1746.22
3229,2339,Course,2024-05-14 12:00:00,821.07
3230,2537,Service,2024-05-14 13:00:00,802.75
3231,2068,Subscription,2024-05-14 14:00:00,921.95
3232,2573,Subscription,2024-05-14 15:00:00,323.31
3233,2541,Course,2024-05-14 16:00:00,4520.56
3234,2383,Subscription,2024-05-14 17:00:00,2749.76
3235,2019,Subscription,2024-05-14 18:00:00,3529.8
3236,2683,Subscription,2024-05-14 19:00:00,4157.73
3237,2450,Subscription,2024-05-14 20:00:00,3978.55
3238,2074,Service,2024-05-14 21:00:00,4424.77
3239,2573,Service,2024-05-14 22:00:00,4839.55
3240,2939,Subscription,2024-05-14 23:00:00,2251.45
3241,2665,Subscription,2024-05-15 00:00:00,4756.64
3242,2276,Subscription,2024-05-15 01:00:00,3644.12
3243,2048,Service,2024-05-15 02:00:00,446.27
3244,2211,Service,2024-05-15 03:00:00,3440.74
3245,2855,Course,2024-05-15 04:00:00,3464.91
3246,2920,Course,2024-05-15 05:00:00,4538.72
3247,2651,Subscription,2024-05-15 06:00:00,1927.37
3248,2622,Subscription,2024-05-15 07:00:00,2966.07
3249,2994,Service,2024-05-15 08:00:00,159.72
3250,2695,Subscription,2024-05-15 09:00:00,1727.17
3251,2540,Subscription,2024-05-15 10:00:00,404.99
3252,2709,Service,2024-05-15 11:00:00,2657.18
3253,2191,Service,2024-05-15 12:00:00,4105.49
3254,2315,Service,2024-05-15 13:00:00,1111.57
3255,2901,Service,2024-05-15 14:00:00,2684.46
3256,2563,Course,2024-05-15 15:00:00,1099.64
3257,2661,Service,2024-05-15 16:00:00,691.37
3258,2780,Service,2024-05-15 17:00:00,2603.88
3259,2562,Subscription,2024-05-15 18:00:00,487.83
3260,2900,Subscription,2024-05-15 19:00:00,2978.04
3261,2758,Subscription,2024-05-15 20:00:00,253.55
3262,2113,Course,2024-05-15 21:00:00,622.9
3263,2170,Service,2024-05-15 22:00:00,2794.99
3264,2468,Service,2024-05-15 23:00:00,2997.9
3265,2678,Course,2024-05-16 00:00:00,242.04
3266,2921,Service,2024-05-16 01:00:00,2909.55
3267,2014,Subscription,2024-05-16 02:00:00,4208.66
3268,2715,Course,2024-05-16 03:00:00,3639.35
3269,2288,Service,2024-05-16 04:00:00,742.81
3270,2907,Course,2024-05-16 05:00:00,3003.13
3271,2189,Course,2024-05-16 06:00:00,3394.04
3272,2914,Service,2024-05-16 07:00:00,282.43
3273,2155,Subscription,2024-05-16 08:00:00,4291.2
3274,2567,Service,2024-05-16 09:00:00,4540.71
3275,2694,Service,2024-05-16 10:00:00,4267.22
3276,2722,Subscription,2024-05-16 11:00:00,4140.69
3277,2888,Service,2024-05-16 12:00:00,3750.33
3278,2471,Service,2024-05-16 13:00:00,3203.82
3279,2075,Service,2024-05-16 14:00:00,3425.27
3280,2277,Course,2024-05-16 15:00:00,4051.34
3281,2940,Course,2024-05-16 16:00:00,3346.24
3282,2645,Course,2024-05-16 17:00:00,1705.86
3283,2343,Service,2024-05-16 18:00:00,1942.21
3284,2425,Subscription,2024-05-16 19:00:00,4495.58
3285,2571,Course,2024-05-16 20:00:00,183.9
3286,2511,Subscription,2024-05-16 21:00:00,3524.22
3287,2857,Service,2024-05-16 22:00:00,4778.41
3288,2182,Course,2024-05-16 23:00:00,3560.52
3289,2458,Service,2024-05-17 00:00:00,4970.17
3290,2918,Subscription,2024-05-17 01:00:00,3468.97
3291,2851,Course,2024-05-17 02:00:00,268.38
3292,2833,Course,2024-05-17 03:00:00,4152.35
3293,2064,Course,2024-05-17 04:00:00,1494.69
3294,2839,Course,2024-05-17 05:00:00,2285.68
3295,2260,Subscription,2024-05-17 06:00:00,1629.25
3296,2193,Course,2024-05-17 07:00:00,1415.92
3297,2655,Service,2024-05-17 08:00:00,2213.89
3298,2616,Course,2024-05-17 09:00:00,1955.88
3299,2972,Subscription,2024-05-17 10:00:00,3203.36
3300,2406,Course,2024-05-17 11:00:00,4084.44
3301,2726,Subscription,2024-05-17 12:00:00,1555.73
3302,2754,Subscription,2024-05-17 13:00:00,1147.23
3303,2943,Service,2024-05-17 14:00:00,3367.79
3304,2721,Course,2024-05-17 15:00:00,3384.57
3305,2093,Course,2024-05-17 16:00:00,4515.54
3306,2430,Course,2024-05-17 17:00:00,178.13
3307,2654,Service,2024-05-17 18:00:00,4279.9
3308,2434,Service,2024-05-17 19:00:00,2652.91
3309,2404,Subscription,2024-05-17 20:00:00,3144.38
3310,2434,Subscription,2024-05-17 21:00:00,547.72
3311,2112,Subscription,2024-05-17 22:00:00,2219.81
3312,2929,Service,2024-05-17 23:00:00,1213.78
3313,2375,Service,2024-05-18 00:00:00,1345.7
3314,2059,Service,2024-05-18 01:00:00,2570.07
3315,2043,Subscription,2024-05-18 02:00:00,4081.03
3316,2207,Service,2024-05-18 03:00:00,3744.53
3317,2780,Subscription,2024-05-18 04:00:00,2995.9
3318,2296,Subscription,2024-05-18 05:00:00,2743.15
3319,2118,Course,2024-05-18 06:00:00,2193.8
3320,2532,Course,2024-05-18 07:00:00,4866.28
3321,2222,Course,2024-05-18 08:00:00,2844.94
3322,2166,Subscription,2024-05-18 09:00:00,1344.44
3323,2643,Course,2024-05-18 10:00:00,1227.44
3324,2156,Course,2024-05-18 11:00:00,3095.63
3325,2184,Course,2024-05-18 12:00:00,2661.85
3326,2090,Service,2024-05-18 13:00:00,137.72
3327,2094,Subscription,2024-05-18 14:00:00,4167.32
3328,2013,Course,2024-05-18 15:00:00,3550.2
